discount,discount_rate,name,original_price,price,rating_average,review_count,quantity_sold 
66000,20,Combo 5 Quần Lót Nam Freeman 6046-CB5,325000,259000,4.6,9,59
0,0,Áo khoác HOODIE nỉ trơn unisex bassic KNT01,59000,59000,1,1,
0,0,Áo Thun Nam Cotton Body Cao Cấp Co Giãn Tốt,139000,139000,3.9,13,137
0,0,Quần Jogger Nam Nữ 3 Sọc Form Ống Rộng Để Xuông Hoặc Rút Dây Bo Gấu Vải Mịn Năng Động Trẻ Trung,88000,88000,4,2,3
116000,44,Áo sơ mi nam caro cao cấp dài tay SM092,265000,149000,4.3,3,22
0,0,Quần Đũi Nam Ngắn Đen Trơn SHORTDEN98,111000,111000,1,1,
0,0,Áo thun nam unisex phông rộng họa tiết siêu hot (UX-05-01),49000,49000,4.1,15,31
127200,44,"Quần jeans nam co dãn , quần bò nam kiểu trơn rách gối dáng vừa không bó sát thiết kế trẻ trung đơn điệu phá cách gồm 5 kích thước (28-32) Julido mẫu QJNM015 - Màu Đen rách gối",286200,159000,4.5,24,42
155200,44,"Áo khoác jeans nam , áo khoác nam xám GT01 form vừa chất liệu mềm mềm co dãn lôi cuốn có mũ có 3 size Julido mẫu khoác AKJ8687 thời trang lịch lãm hàn quốc trẻ trung hiện đại",349200,194000,4.3,28,90
0,0,Áo thun nam unisex phông rộng họa tiết siêu hot (UX-05-15),50000,50000,4,20,92
0,0,Áo Sơ Mi Nam Kẻ Sọc Caro Không Nhăn,200000,200000,3,3,3
0,0,Combo Áo + Nón Áo AMong Us Màu Đen Hình Đỏ Hình In 3D Sắc Nét TẶNG 1 Nón Thêu AMONG US Chất Liệu Kaki,95000,95000,5,2,8
0,0,Áo sơ mi nam tay dài lụa đũi X35,252000,252000,5,3,3
0,0,COMBO 4 quần lót nam cao cấp chất cotton kẻ ngang trẻ trung QA389,160000,160000,4.8,4,5
59000,50, Tee BOBUI SAIGON phản quang  - Áo thun unisex 100% cotton cao cấp,118000,59000,0,0,1
0,0,"[ÁO THUN HOT TREND] ÁO THUN UNISEX TAY LỠ PHOM RỘNG NAM NỮ Hot Trend- ÁO THE ZED- Free size 40-70kg - ALOHA STYLE - Chất liệu vải thấm hút tốt, thoải mái vận động",82000,82000,5,4,10
0,0,ÁO THUN NAM DÀI TAY NỈ DA CÁ PHỐI MÀU ,297700,297700,5,1,1
0,0, Combo 4 quần lót nam thun lạnh cao cấp siêu nhẹ chim cò hoa lá,137000,137000,4.7,3,7
0,0,Quần Đùi Nam Vải Cotton Kẻ Karo Mềm Size 50-80kg,35000,35000,3,2,8
205000,46,"Quần jogger túi hộp nam chất kaki mềm mịn, phong cách đường phố A2",450000,245000,4.7,3,5
0,0,Áo khoác Free Fire màu đen in hình Booyah,159000,159000,4.5,15,33
111200,44,Áo khoác nam chất dù 2 lớp xịn xò Julido Store mẫu mới theo xu hướng thời trang Trend007,250200,139000,4.6,9,38
111200,44,"Áo sơ mi nam form rộng Julido Store, chất lụa thái cao cấp xu hướng mới nhất mẫu QLA1",250200,139000,3.2,26,52
650000,50,"Bộ vest nam 1 nút ôm body màu trắng chất liệu co dãn , thoáng mát tặng kèm combo phụ kiện",1300000,650000,3.3,3,5
0,0,Áo bơi tay dài chống nắng TYR Streak Long Sleeve Rashguard,795000,795000,5,3,17
81000,32,Áo thun áo phông polo nam ngắn tay có cổ họa tiết TKAHT27 PigoFashion chọn nhiều màu,250000,169000,5,2,6
61000,41,Áo tanktop ba lỗ áo sát nách nam TKASN01 PigoFashion giao màu ngẫu nhiên,150000,89000,5,1,2
0,0,Áo Sơ Mi Nam Dài Tay Kẻ Caro BBR Màu Xanh Chất Lụa Thô Mềm Cao Cấp Dáng Body Hàn Quốc Trẻ Trung Năng Động ,279500,279500,5,2,3
0,0,Combo 6 Quần Lót Nam Thun Lạnh X-Men Underwear MS1035,119000,119000,4.1,9,56
0,0,"Áo thun polo nam hiệu GOKING, vải thun cá sấu cao cấp",165000,165000,4.8,38,238
0,0,Áo giữ nhiệt cao cổ DOL nam lót bông bên trong,59000,59000,0,0,
0,0,Áo Sơ Mi Cổ Trụ TITISHOP SM525 - Vàng,69000,69000,4.2,5,25
0,0,Áo thun NASA có in logo trên tay áo,135000,135000,5,1,6
0,0,ÁO SƠ MI NAM PHỐI 2 TÚI CỰC ĐẸP,219000,219000,4,3,5
0,0,Áo gió nam,580000,580000,4,9,49
0,0,Áo Vest Nam Titishop VN40 - Trắng,550000,550000,2,1,2
0,0,"Áo Sơ mi KUPI Nam Nữ Unisex tay dài, vải nhung tăm form rộng, không nhăn",159000,159000,5,4,6
0,0,"COMBO 5 Quần short nam Quần đùi nam thoáng mát mùa hè,phong cách thời trang,trẻ trung",85000,85000,4,1,2
0,0,Quần jean nam trắng,99000,99000,4.6,11,60
0,0,Áo Thun/ áo phông Tay Lỡ Unisex Henri Matisse  vải cotton màu ĐEN/ TRẮNG Nam nữ unisex/  99K ,109000,109000,4.3,3,8
0,0,"Áo khoác cardigan len nam có khóa kéo lót nỉ ấm áp, thời trang thu đông 2020",320000,320000,5,3,11
0,0,Áo thun polo nam thể thao sọc ngang có cổ vải cá sấu thun thoáng mát trung niên Nexx & Dee ND03,139000,139000,4.5,34,78
0,0,Áo thun nam nữ Unisex thời trang mẫu Khủng Long Xanh Cực chất AT104,25000,25000,3,1,1
81000,32,Áo khoác dù nam Hahaman dấu nón 2 lớp lót nỉ sành cao cấp AKD45,250000,169000,4.5,6,7
0,0,SALE 50% BST combo áo thun + quần short Naruto Akatsuki Itachi Uchiha tặng kèm kt cực HOT,199000,199000,5,1,1
0,0,Áo thun in hình Vua Sư Tử Lion King - Form rộng BIGSIZE F2192,75000,75000,2,1,1
0,0,SALE- Áo thun áo phông Yuno x Asta - Black Clover giá siêu rẻ nhất vịnh bắc bộ - giá tốt nhất,108000,108000,4,1,1
0,0,"Áo Gió Lót Cotton Vải Vân Gạo Cao cấp Pmax Nam Nữ, 2 Lớp, Mũ Tháo Rời, Chống Nước, Chống Gió, Chống Nắng, Phom Trẻ Trung",259000,259000,5,14,20
0,0, Bộ đũi nam chất dày dặn bộ vải đũi nam không nhăn,139000,139000,5,1,5
0,0,Quần âu Vulcano 7009,149000,149000,5,1,4
0,0,Quần lót nam boxer cao cấp LN007,83000,83000,3.5,2,8
0,0,Áo thun polo nam sọc ngang có cổ bẻ vải cá sấu cao cấp trung niên ND03,139000,139000,4.8,4,9
0,0,Quần short nam túi hộp dây kéo tiện lợi đựng được nhiều đồ,179000,179000,3.5,6,10
650000,50,Bộ vest nam 2 nút form suông màu xám ghi,1300000,650000,5,1,3
0,0," Áo khoác gió Kwin cao cấp, dáng thể thao, chống thấm nước nhẹ, cản gió hạn chế bám bụi",625000,625000,1,1,1
0,0, Áo len nam BITULA,120000,120000,4.7,3,9
0,0,quần short kaki cao cấp_moden mới năm 2020,57500,57500,4.5,2,5
0,0,Áo khoác nam giả Vest Cotton dáng slim vừa vặn trẻ trung chất đẹp,350000,350000,4.5,8,16
0,0,"Áo thun nam Polo cổ bẻ họa tiết gấu GYPSY Bear chất Poly thoáng mát, co dản - FEAER DENIM",339000,339000,5,1,1
159200,44,Áo Thun Polo Nam Cổ Bẻ Tay Ngắn Kẻ Sọc 3 Màu Thời Trang Men Luxury PL56,358200,199000,5,4,8
0,0,quần bò nam,400000,400000,5,1,1
0,0,Quần Kaki Nam Aristino AKK005S7 Màu Sắc Nhã Nhặn Lịch Lãm - Hàng Chính Hãng ,695000,695000,5,4,6
0,0,Bộ 2 áo thun body ba lỗ nam Taki Taki,109000,109000,3.7,12,47
0,0,"Quần âu nam loại đẹp, quần tây nam Màu Ghi Xẫm QT009",99000,99000,5,1,11
0,0,Áo sơ mi nam ngắn tay Xanh Nhạt SMT03,79000,79000,4.5,5,11
0,0,"Áo thun nam phông trơn Casual 1st cổ tròn tay ngắn cộc, vải 100% cotton cao cấp thoáng mát, thấm hút mồ hôi, form áo trẻ trung thích hợp đi làm, đi chơi, dạo phố, du lịch, Made in Vietnam - LetterA",250000,250000,5,1,1
0,0,"Combo 5 Quần Sịp đùi nam chất cotton, thoải mái, thoáng mát",76800,76800,0,0,
0,0,Áo gió nam 2 lớp,150000,150000,4,1,1
0,0,ÁO KHOÁC GIÓ NAM 2 LỚP VẢI DÙ - ẢNH THẬT PHÍA SAU AKG01,229000,229000,4.5,2,2
0,0,Sịp đúc nam cao cấp - Sịp boxer nam - sịp lụa đúc không đường may siêu mát,35900,35900,4,1,24
0,0,ÁO KHOÁC DA NAM LÓT LÔNG -NÂU,648700,648700,4,1,1
0,0,"Quần Tây Nam Hàn Quốc, Quần Âu Nam Cao Cấp Màu Xanh Than, Chất Vải Lụa Không Nhăn ( Cam Kết Đẹp )",234000,234000,4,1,10
0,0,Áo sơ mi việt tiến tay ngắn xẻ tà lai ngang 0003,515000,515000,5,1,2
0,0, Áo Thun Nam Free Fire Đen 3D - Rank Đại Kiện Tướng,123201,123201,1,1,2
0,0,Viettien - Áo sơ mi nam dài tay kẻ sọc vạt bầu 1P1162 regular,475000,475000,5,1,1
0,0,"Đồ bộ Pijama nam cộc tay chất vải COTTON 100 dày giặn, thông thoáng (604)",410000,410000,5,2,6
0,0,Áo sơ mi nam việt tiến dài tay chấm bi 1P0727,580000,580000,5,1,
0,0,áo ấm lót nỉ cho bố cho ông (SM),295000,295000,5,1,3
0,0,(HOT) Áo Thun Nam Cổ Bẻ Cá Sấu Có Cổ Đẹp Cao Cấp,286000,286000,5,1,
0,0,"CATSA Áo sơ mi xanh dương chất liệu vải Oxford mặc cực mát, thấm hút mồ hôi và thoải mái ASC318",380000,380000,4,1,1
0,0,"Áo Phông Trơn Nam Cotton, Phom Dáng Đẹp, Nhiều Màu Sắc Lựa Chọn AL39",69000,69000,4,1,1
159000,28,"Bộ 4 áo thun nam cổ bẻ cao cấp DokaFashion, chất liệu thun cá sấu 4 chiều ngoại nhập - Xanh môn, Xanh đen, Đen, Xanh cổ vịt",558000,399000,4.6,5,17
70000,23,"Quần tây nam màu xanh đen, ống đứng, không ly, đồng phục học sinh, công sở, thương hiệu Amazing, có size 100kg",299000,229000,5,2,17
0,0,ÁO SƠ MI NGẮN TAY NAM CỰC HOT PHONG CÁCH DÀNH CHO DÂN CHƠI THỜI TRANG 1HITSTORE1,97000,97000,3.5,2,11
0,0,"Áo thun Polo nam cổ bẻ chất liệu vải cotton xuất xịn màu trẻ trung đơn giản ,phong cách hiên đại-JD42",159000,159000,5,1,2
0,0,Áo Khoác Dù Nam Khóa Đồng  Pil-ot Phi Công,285000,285000,3,6,15
0,0,"Áo phông nam dáng Body trẻ trung, áo thun nam cổ bẻ chất liệu thun cao cấp thấm hút mồ hôi",105000,105000,0,0,
0,0,Áo khoác nam da lộn lót lông Siêu Ấm,325000,325000,3.2,5,6
0,0,"Sơ Mi Tay Lỡ 1 Sơ Mi Ngắn Tay Nam, Nữ Hàng Unisex Form Rộng - Mặc Là Đẹp - Mã smcv",109000,109000,5,1,2
0,0,Quần jean nam trơn cao cấp vải jean co dãn hàng chuẩn shop Phuongnamshop20 kvp20,124100,124100,4,1,3
0,0,Quần Sịp Nam Đúc Su Cao Cấp Nhật Bản,59000,59000,5,1,5
0,0,ÁO THUN NAM NỮ MÈO ĐẠI CA ĐEO VÒNG VÀNG SIÊU NGẦU MẪU MẶC 4 MÙA AT06,28600,28600,1,1,1
0,0, Áo thun trơn nam form rộng vải poly cotton cho mọi lứa tuổi NHIÊU MÀU SIÊU SALE,13200,13200,0,0,
0,0,Quần tây Học sinh BigSize vòng bụng 102cm,117000,117000,5,1,3
0,0,Áo khoác bomber Resuapre TAY DA Varsity Jacket Red nam Kunshop,650000,650000,2.5,2,2
0,0,Áo Hoodie Nam Nữ Dáng Rộng - Áo Nỉ Có Mũ Exchange,170000,170000,3,1,1
0,0,"(Size đến 120kg) Quần jogger kaki nam nữ chất đẹp, co giãn",180000,180000,5,2,2
0,0,Quần jogger kaki zipper nam nữ đều mặc được chất kaki dày dặn,160000,160000,4,1,1
55000,31,Quần Short Đùi 3 Sọc unisex N7 thể thao basic nam nữ oversize phong cách đường phố Hàn Quốc ,180000,125000,5,1,1
101000,40,"Áo thun Sweater Nam Nữ dài tay nỉ Cao Cấp Bàn Tay Dirty Phản Quang (Trắng, Đen), form rộng cá tính, phong cách thời trang Unisex",250000,149000,5,1,1
0,0,Hàng cao cấp | Bộ vest nam 6 cúc Hàn Quốc màu đen sang trọng - DUKI STORE,799000,799000,5,1,4
0,0,ÁO KHOÁC DÙ 2 LỚP NHIỀU MÀU SẮC SINH ĐỘNG,99000,99000,5,1,
0,0,Áo SWEATER Nỉ Thu Đông dài tay Phong cách Hàn Quốc N04,148000,148000,2,1,
0,0,Áo Len Nam cổ tròn dài tay Tiêu Dày Thời Trang FAVITI AL77,145000,145000,5,1,
0,0,Áo Sơ Mi Nam Dài Tay Hai Sọc Ngang,125000,125000,4,1,1
210000,42,"Áo vest blazer Linen nam dáng lửng, chất vải linen tự nhiên mềm mại, thời trang phong cách lịch lãm - Trắng",500000,290000,3.6,20,49
0,0,Áo Khoác Dù Nam Có Nón Phối Túi Bonado AK27,159000,159000,5,4,14
0,0," Áo đũi cổ tàu cộc tay, áo đũi nam cao cấp thoáng mát mùa hè 2021",156000,156000,5,1,1
0,0, Quần jeans nam ống ôm MESSI SJM-767,480000,480000,5,1,1
0,0,ÁO HOODIE NAM NỮ IN TRÂU VÀNG KONGFU SIÊU CUTE,110000,110000,1.7,3,9
0,0, HOODIE Luffy Ace One Piece cực HOT khuyến mại khủng giá rẻ dẹp,310000,310000,5,1,1
0,0,Combo 6 Quần Lót Nam Tam Giác Thun Lạnh Vĩnh Tiến QL-03 - Nhiều Màu,450000,450000,5,2,9
0,0,"Đồ bộ thể thao nam chữ A vải thun lạnh mềm mịn, Thời Trang Phong Cách Hàn - Lee’s Home (Freesize từ 45-70kg)-Nhiều kiểu lựa chọn",117000,117000,4.7,3,5
0,0,"Áo Polo nam trung niên có túi phối sọc vải cá sấu Cotton xuất xịn,chuẩn form,sang trọng-lịch lãm ",159000,159000,5,1,8
0,0,Áo Polo Nam Có Túi Áo Polo nam trung niên phối cổ bẻ có túi vải cá sấu Cotton xuất xịn chuẩn form rộng thanh lịch,159000,159000,3,1,
53000,48,quần short nam cạp chun chất đũi lụa mềm mát,110000,57000,4.8,12,17
0,0,Áo Khoác Kaki Jean Cực Chất (màu vàng) - New Hot 2021,35200,35200,5,1,1
0,0,quần tây nam công sở,119000,119000,5,1,1
0,0,QUẦN SUÔNG NAM ỐNG RỘNG - Mã 095,189000,189000,5,1,
0,0,Áo Sơ Mi Nam lụa hoa lá cao cấp xu hướng mới nhất năm 2021 ,95000,95000,1,2,3
0,0,Sơmi ME.NDE KNIGHT ANGLES - Sơ mi Lụa CNK 100%,159000,159000,1,1,1
0,0,ÁO SƠ MI VẢI ĐŨI NHẬT CAO CẤP SANG TRỌNG THỜI TRANG,75000,75000,3,1,1
0,0,"Áo len nam cổ 3 phân Hàn Quốc, chất len dày dặn, hàng nhập Quảng Châu",320000,320000,3.5,2,3
0,0,Áo Sweater Thời Trang Nam Nữ Phong Cách Basic In Hình Con Thú Đáng Yêu - LZGV037,109000,109000,4,7,19
0,0,Quần lót nam cao cấp ROCK SEAMLESS,136000,136000,4,1,
121000,58,Áo sơ mi nam sọc màu cao cấp ngắn tay,210000,89000,5,1,3
169000,34,Set 3 áo thun nam cá sấu cổ bẻ pious xanhtrangxam,499000,330000,1,1,2
0,0,"Squid game áo thun số mặc bên trong,mẫu squid game trò chơi con mực DT036",78000,78000,5,2,13
0,0,Áo Phông áo thun Phong Cận TV -Hero Among Hero Team,115000,115000,5,1,1
0,0,Áo sơ mi Họa tiết TITISHOP SM1124,350000,350000,5,1,1
0,0,"Áo lót nam cao cấp GOKING, áo thun ba lỗ nam 100% cotton thoáng mát, thấm hút mồ hôi, khử mùi, kháng khuẩn",139000,139000,4.8,31,151
0,0,"Quần Jogger Kaki Nam FAJA Phong Cách Thể Thao, Trẻ Trung - Màu Xanh Rêu",85000,85000,3.8,174,962
0,0,Áo Khoác Nam Jean / Denim Jacket - AKB1 Xanh Bò,160000,160000,3.6,9,18
0,0,"Áo thun nam cổ bẻ vải cá sấu, Combo 2 áo – EZ232",269000,269000,5,2,6
219000,35,"Áo Thun nam cá sấu mẫu mới, combo 4 áo - ĐB437",623000,404000,4.5,44,94
0,0,Quần shorts nam kaki,99000,99000,3.4,14,295
0,0,Áo khoác nam trung niên hàng cao cấp ( kaki chất lượng cao) ,410000,410000,4,3,29
0,0,Áo khoác phao nam AN120,500000,500000,1,1,1
0,0,Áo khoác nỉ Hoodie Hot,39000,39000,3.7,39,115
0,0,Quần Shorts Kaki Nam Túi Hộp,179000,179000,4.1,16,75
131000,44,Bộ nỉ nam thu đông Kojiba dáng ôm chất nỉ da cá cao cấp,300000,169000,3.2,22,237
0,0,"CATSA Quần jogger đen chất liệu dù năng động, thoải mái, dáng chuẩn QTJ031",520000,520000,5,1,
102000,51,Áo Thun Tay Ngắn Nữ Nam URBAN OUTFITS In Minimal ATR07 Dáng Suông Cotton 4 Chiều,200000,98000,5,1,
0,0,Quần Đùi Nam 5S/ SS Vải Gió Quần thể Thao Short Nam 5S Chun Mềm Mại - MINHSTORE,49000,49000,3,2,5
15200,10,Áo khoác dù nam cổ đứng hai mặt cao cấp AKD0136,159200,144000,4,1,
0,0,Áo Gile Nam Rằn Ri Phong Cách Lính ARMY,0,245000,4.2,12,
111200,44,Áo khoác nam chất kaki 2 lớp xịn xò Julido Store mẫu mới theo xu hướng thời trang Trend003,250200,139000,4.2,5,27
0,0,"Áo khoác One Piece Luffy K05, Áo khoác hoodie Anime Manga One Piece Monkey D. Luffy Unisex Nam Nữ",220000,220000,4.3,3,4
0,0,Áo hoodie form rộng phong cách Hàn Quốc năng động cho cặp đôi M4,149000,149000,4,1,2
0,0,Áo Polo Basic Nam Couple TX MPO 1011,399000,399000,4,1,6
0,0,Áo thun Teeworld Outer Space T-shirt Form Rộng Unisex Nam Nữ,359000,359000,5,1,1
96000,15,OWEN - Quần âu nam công sở dáng SLIMFIT cạp Tăng đơ co dãn sợi NANO mã QST22764,625000,529000,4,2,2
0,0,"Áo sơ mi nam dài tay vải lụa co giãn thoáng khí, sơ mi nam cổ tàu chống nhăn chống xù, size áo từ 45-80 kg, giặt được máy giặt, 2 màu đen và trắng",0,99000,4.7,3,
0,0,"Áo ghile công sở, áo gile đồng phục, áo ghi lê nam Z10",239000,239000,4.7,6,17
0,0,Áo thun nam nữ in họa tiết phong cách siêu hót ASALA (ux-2064),59000,59000,4.7,3,7
0,0,"Combo Áo Khoác , Khăn Bịt Mặt Đen Trơn Alan Walker",180000,180000,3.5,21,238
0,0,Quần Short Thun Nam Tập Gym Đi Bơi Mặc Ngủ Ngắn Ôm Ngang Đùi - MM127,200000,200000,4.2,12,123
0,0,"Áo khoác gió nam nữ phối 3 màu, vải dù mỏng nhẹ, tiện lợi, thích hợp đi phượt",189000,189000,4,12,30
0,0,Áo Thun Nam Cotton Xanh Rêu ,129000,129000,4.1,7,24
79000,50,COMBO 3 Áo thun trơn nam form rộng phong cách hàn quốc vải poly cotton mịn MÀU ĐEN-TRẮNG-XÁM SIÊU SALE !! SIÊU SALE !!,158000,79000,3.1,7,26
0,0,"Áo khoác jeans nam in chữ sau lưng có nón phong cách,cá tính manly",159000,159000,5,12,41
0,0,Áo Khoác Hoodie Trùm Đầu Unisex HD-011,129000,129000,4.6,9,20
0,0,Áo sơ mi nam kẻ Caro loại đẹp KCR003,118000,118000,5,1,20
0,0,Quần đũi dài nam ống côn cạp chun cài cúc - Quần nam dáng xuông trẻ trung mặc mùa hè,49000,49000,1,1,9
0,0,Quần Short Nam Rách️️ Quần Short Bò Nam Cao Cấp - Sọt Jean Co Giãn Mẫu Mới Hàng VNXK Tô Tồ Shop-QSJN13-Mã 206,139000,139000,5,1,1
0,0,"BIG SIZE Áo sơ mi nam LAVIC-523 vải Lụa thoáng mát, không nhăn form suông",159000,159000,5,1,9
145000,38,"Áo khoác nam có nón AK01, vải Xi Nhật cao cấp dày dặn, chống tia UV, chống nắng, có lớp cách nhiệt bên trong giữ ấm tốt",380000,235000,5,1,1
0,0,"Quần short thun nam nữ Yinxx, quần sort Unisex phong cách ulzzang QS52",79000,79000,5,1,3
199000,50,Áo gile nam ôm body màu đen chất liệu vải dày mịn,398000,199000,5,1,4
0,0,Combo Áo + Mũ lưỡi chai Áo thun màu đen in hình Quỷ Vương Free Fire tặng 1 nón lưới chai thêu cao cấp màu đen cực chất,109000,109000,5,3,21
0,0,GIẢM 75% Bộ vest nam công sở 1 cúc đẹp màu xanh than giá siêu rẻ - DUKI STORE,649000,649000,5,1,5
0,0,Áo khoác nam kaki chống nắng - from rộng trơn ,114000,114000,5,1,5
0,0,"Quần Short Jean Nam Ngắn , Quần Bò Lửng Nam Co Giãn Siêu Chất OBOK Fashion QSN01",149000,149000,5,2,6
0,0,Quần Đũi Chun,100000,100000,5,2,2
0,0,Combo 3 áo thun nam cao cấp màu ngẫu nhiên CB3ATN,99000,99000,2,1,7
0,0,áo len nam cổ 3p Quảng Châu cao cấp,350000,350000,5,1,
0,0,Áo thun hoa văn cổ trang Trung Quốc phong cách Unisex nam nữ,43000,43000,3.9,27,55
0,0,"Áo thun Nam Nữ Không cổ NARUTO TEAM 7 MSOP-02 mẫu mới cực đẹp, có size bé cho trẻ em / áo thun Anime Manga Unisex Nam Nữ, áo phông thiết kế cổ tròn basic cộc tay thoáng mát",35000,35000,4,1,3
0,0,"Áo thun Nam Nữ Không cổ ONEPIECE NĂNG LỰC LUFFY  MSOP-20 mẫu mới cực đẹp, có size bé cho trẻ em / áo thun Anime Manga Unisex Nam Nữ, áo phông thiết kế cổ tròn basic cộc tay thoáng mát",39999,39999,5,1,1
0,0,Aó Khoác Kaki Nam Lót Caro Phong Cách Cho Mọi Lứa Tuổi,179000,179000,5,2,2
0,0,"Áo Croptop Nữ 3 Lỗ Polo , Áo Crt Nữ Sát Nách Cổ Bẻ 2 Màu B019 - Reso Shop - zeni69 store",70000,70000,5,2,3
20000,16,"Quần Jogger Nỉ Viền Nổi Trơn Unisex , Ống Bo Chun Thêu Logo 3 Màu C011 - zeni69 store",125000,105000,5,1,
0,0,Áo Sơ Mi Nam Tay Dài Slim Fit Titishop SM537 - Xanh Da Trời,79000,79000,4.5,6,155
0,0,Áo thun polo nam có cổ bẻ cá sấu sọc ngang big size ND02,149000,149000,4.7,7,18
0,0,"Quần Sọt Đai nam phong cách, Quần Short Đai",69000,69000,5,1,1
0,0,Áo thun nam nữ cao cấp vải cotton xịn co dãn vải mát mẫu hot 2021 Phuongnamshop20 m38,75900,75900,5,1,2
0,0,Quần Jean Nam Thời Trang Trẻ Màu Đen Rách Cao Cấp ms0101,137000,137000,5,3,7
0,0,ÁO GIÓ NAM CAO CẤP ZAKADO (ZJK202),695000,695000,5,1,4
0,0,Quần shorts đi biển nam SQ211 Xanh,149000,149000,4.3,4,14
0,0,ÁO KHOÁC DA NAM,369000,369000,0,0,2
60000,16,"Áo khoác len nam cổ trụ trẻ trung ArcticHunter, thời trang thương hiệu chính hãng",380000,320000,5,2,5
0,0,Quần Jean Nam Xanh Trắng Phối Rách QD014,225000,225000,5,1,1
0,0,Áo Thun Nam In Hình YouTube Everest AokNAM396 (Xám),195000,195000,4.1,13,87
0,0,Áo Thun Nam Trắng In Hình Zalo Everest Aoknam397 - Xanh Lá Nhạt,195000,195000,5,2,6
0,0,Áo Thun Nam Everest AoKNAM363 - Xanh Nhạt,238000,238000,5,1,1
34000,43,Áo Thun Nam Everest AokNAM419 - Trắng,79000,45000,5,1,26
0,0,Áo Thun Nam Everest AoKNAM336 - Xanh Nhạt,238000,238000,5,1,9
0,0,QUẦN THUN NAM NỈ BO ỐNG DÀY DẶN,99000,99000,1,2,2
0,0,Áo thun tay lỡ Nomac Unisex in họa tiết đẹp Phi Hành Gia AT0715/ Freesize/ Phù hợp cả nam và nữ.,53000,53000,5,19,35
0,0,"Áo sơ mi nam trơn, tay dài - Đen - S",63000,63000,5,1,144
40000,30,"Quần short tthun nam 2 sọc đùi LAHstore, chất cotton mềm min thấm hút mồ hôi, thời trang trẻ.",135000,95000,3.5,6,14
40000,17,"Quần jogger linen nam cao cấp LAHstore, chất vài linen mềm mát, thời trang phong cách Hàn Quốc",239000,199000,3.3,3,6
40000,17,"Áo sơ mi nam cổ tầu linen mẫu túi ngực pha vải trẻ trung LAHstore, thời trang phong cách lịch lãm",229000,189000,3.7,6,11
40000,27,"Áo sơ mi linen nam cổ tầu tay cộc LAHstore, thời trang xuân hè 2021",149000,109000,4.8,6,17
127200,44,"Áo Thun Nam ngắn tay có cổ màu trắng thương hiệu Chandi, Áo Polo Nam thể thao chất liệu thun cotton cao cấp thấm hút mồ hôi NT459",286200,159000,5,10,16
7800,5,"Quần Đũi Nam dài, quần đũi dài nam cạp chun",156000,148200,4.3,4,5
0,0,quần short kaki nam phong cách trẻ,129000,129000,3,2,13
0,0,Quần Đùi Đi Biển Nam Đẹp,119000,119000,4.3,29,167
51000,9,Áo khoác da nam lót dù cao cấp TKADN10 PigoFashion chọn size,550000,499000,5,2,3
0,0,ÁO THUN NAM POLO CAO CẤP CỔ BẺ,149000,149000,4.5,4,9
70000,28,Quần Short Đùi ESSENTIALS unisex N7 thun Basic nam nữ ống rộng Hàn Quốc,250000,180000,5,1,
0,0,QUẦN NỈ JOGGER CO DÃN 4 CHIỀU HÀNG CHỐNG XÙ,150000,150000,5,1,
0,0,Áo sơ mi nam họa tiết thổ cẩm sang trọng T3A12,141000,141000,2.3,4,9
40000,13,"Combo 2 quần đũi nam phối màu LAHstore, chất đũi mềm mát thích hợp mùa hè, thời trang trẻ.",317000,277000,2.9,10,24
0,0,"ÁO KHOÁC DÙ BOMBER 1997 HỌA TIẾT CHỮ IN HÌNH TRÊN ÁO SIÊU NGẦU,ĐẬM CHẤT MUA HÈ CHO CÁC BẠN NAM ",96000,96000,2.5,2,3
81000,34,"Áo thun polo nam in họa tiết chấm tròn, vải cotton cá sấu, chuẩn form dáng đẹp PPL31-1 nhiều màu PigoFashion",240000,159000,4,4,6
0,0,"Combo áo + mũ, Áo thun đen Free Fire in hình Alok Tặng 1 nón lưỡi chai Free Fire Áo thun đủ size phom dành cho cả nam và nữ",109000,109000,4.5,48,135
0,0,"Áo Dạ Nam, Áo Khoác Dạ Nam dáng dài thời trang Hàn quốc -AKD05",379000,379000,5,3,10
0,0, Quần Baggy Nam Nữ KAKI Ống Suông Unisex-BG01,89700,89700,5,2,7
0,0,"Áo Polo Nam Feaer Basic FEAER DENIM Form chuẩn, Chất Cotton 100%, Áo Trơn Trắng / Đen",229000,229000,5,8,22
0,0,Áo khoác len nam thời trang TK11A3026,79000,79000,4,3,22
0,0,"Áo khoác jean may 3 mạc nối, áo khoác bò nam phong cách hàn quốc unisex",127000,127000,0,0,
0,0,combo 3 thun 3 lỗ nam đẹp loại cotton loại 1 mềm mịn mát hút mồ hôi cực tốt,79000,79000,4,1,1
127200,44,"Áo Sơ Mi Nam lụa phối họa tiết cao cấp Thương Hiệu Chandi, xu hướng mới nhất năm 2021 mẫu SM6",286200,159000,4.5,12,17
0,0,{SIÊU PHẨM MÙA ĐÔNG} ÁO KHOÁC NAM/ÁO KHOÁC PHAO NAM TRẦN BÔNG 3 LỚP SIÊU ẤM ÁP MÙA ĐÔNG CÓ SIZE 3XL ,150000,150000,3.5,6,17
0,0,"Quần Shorts Kaki Nam Vải Đẹp, Bền Màu LD 44",55000,55000,3.7,10,44
0,0,"Quần tây âu nam loại vải dày, co dãn LD09",119000,119000,1,1,2
