discount,discount_rate,name,original_price,price,rating_average,review_count,quantity_sold
650000,50,Bo vest nam 2 nut form suong mau xam ghi,1300000,650000,5,1,3
0,0," Ao khoac gio Kwin cao cap, dang the thao, chong tham nuoc nhe, can gio han che bam bui",625000,625000,1,1,1
0,0, Ao len nam BITULA,120000,120000,4.7,3,9
0,0,quan short kaki cao cap_moden moi nam 2020,57500,57500,4.5,2,5
0,0,Ao khoac nam gia Vest Cotton dang slim vua van tre trung chat dep,350000,350000,4.5,8,16
0,0,"Ao thun nam Polo co be hoa tiet gau GYPSY Bear chat Poly thoang mat, co dan - FEAER DENIM",339000,339000,5,1,1
159200,44,Ao Thun Polo Nam Co Be Tay Ngan Ke Soc 3 Mau Thoi Trang Men Luxury PL56,358200,199000,5,4,8
0,0,quan bo nam,400000,400000,5,1,1
0,0,Quan Kaki Nam Aristino AKK005S7 Mau Sac Nha Nhan Lich Lam - Hang Chinh Hang ,695000,695000,5,4,6
0,0,Bo 2 ao thun body ba lo nam Taki Taki,109000,109000,3.7,12,47
0,0,"Quan au nam loai dep, quan tay nam Mau Ghi Xam QT009",99000,99000,5,1,11
0,0,Ao so mi nam ngan tay Xanh Nhat SMT03,79000,79000,4.5,5,11
0,0,"Ao thun nam phong tron Casual 1st co tron tay ngan coc, vai 100% cotton cao cap thoang mat, tham hut mo hoi, form ao tre trung thich hop di lam, di choi, dao pho, du lich, Made in Vietnam - LetterA",250000,250000,5,1,1
0,0,"Combo 5 Quan Sip dui nam chat cotton, thoai mai, thoang mat",76800,76800,0,0,
0,0,Ao gio nam 2 lop,150000,150000,4,1,1
0,0,AO KHOAC GIO NAM 2 LOP VAI DU - ANH THAT PHIA SAU AKG01,229000,229000,4.5,2,2
0,0,Sip duc nam cao cap - Sip boxer nam - sip lua duc khong duong may sieu mat,35900,35900,4,1,24
0,0,AO KHOAC DA NAM LOT LONG -NAU,648700,648700,4,1,1
0,0,"Quan Tay Nam Han Quoc, Quan Au Nam Cao Cap Mau Xanh Than, Chat Vai Lua Khong Nhan ( Cam Ket Dep )",234000,234000,4,1,10
0,0,Ao so mi viet tien tay ngan xe ta lai ngang 0003,515000,515000,5,1,2
0,0, Ao Thun Nam Free Fire Den 3D - Rank Dai Kien Tuong,123201,123201,1,1,2
0,0,Viettien - Ao so mi nam dai tay ke soc vat bau 1P1162 regular,475000,475000,5,1,1
0,0,"Do bo Pijama nam coc tay chat vai COTTON 100 day gian, thong thoang (604)",410000,410000,5,2,6
0,0,Ao so mi nam viet tien dai tay cham bi 1P0727,580000,580000,5,1,
0,0,ao am lot ni cho bo cho ong (SM),295000,295000,5,1,3
0,0,(HOT) Ao Thun Nam Co Be Ca Sau Co Co Dep Cao Cap,286000,286000,5,1,
0,0,"CATSA Ao so mi xanh duong chat lieu vai Oxford mac cuc mat, tham hut mo hoi va thoai mai ASC318",380000,380000,4,1,1
0,0,"Ao Phong Tron Nam Cotton, Phom Dang Dep, Nhieu Mau Sac Lua Chon AL39",69000,69000,4,1,1
159000,28,"Bo 4 ao thun nam co be cao cap DokaFashion, chat lieu thun ca sau 4 chieu ngoai nhap - Xanh mon, Xanh den, Den, Xanh co vit",558000,399000,4.6,5,17
70000,23,"Quan tay nam mau xanh den, ong dung, khong ly, dong phuc hoc sinh, cong so, thuong hieu Amazing, co size 100kg",299000,229000,5,2,17
0,0,AO SO MI NGAN TAY NAM CUC HOT PHONG CACH DANH CHO DAN CHOI THOI TRANG 1HITSTORE1,97000,97000,3.5,2,11
0,0,"Ao thun Polo nam co be chat lieu vai cotton xuat xin mau tre trung don gian ,phong cach hien dai-JD42",159000,159000,5,1,2
0,0,Ao Khoac Du Nam Khoa Dong  Pil-ot Phi Cong,285000,285000,3,6,15
0,0,"Ao phong nam dang Body tre trung, ao thun nam co be chat lieu thun cao cap tham hut mo hoi",105000,105000,0,0,
0,0,Ao khoac nam da lon lot long Sieu Am,325000,325000,3.2,5,6
0,0,"So Mi Tay Lo 1 So Mi Ngan Tay Nam, Nu Hang Unisex Form Rong - Mac La Dep - Ma smcv",109000,109000,5,1,2
0,0,Quan jean nam tron cao cap vai jean co dan hang chuan shop Phuongnamshop20 kvp20,124100,124100,4,1,3
0,0,Quan Sip Nam Duc Su Cao Cap Nhat Ban,59000,59000,5,1,5
0,0,AO THUN NAM NU MEO DAI CA DEO VONG VANG SIEU NGAU MAU MAC 4 MUA AT06,28600,28600,1,1,1
0,0, Ao thun tron nam form rong vai poly cotton cho moi lua tuoi NHIEU MAU SIEU SALE,13200,13200,0,0,
0,0,Quan tay Hoc sinh BigSize vong bung 102cm,117000,117000,5,1,3
0,0,Ao khoac bomber Resuapre TAY DA Varsity Jacket Red nam Kunshop,650000,650000,2.5,2,2
0,0,Ao Hoodie Nam Nu Dang Rong - Ao Ni Co Mu Exchange,170000,170000,3,1,1
0,0,"(Size den 120kg) Quan jogger kaki nam nu chat dep, co gian",180000,180000,5,2,2
0,0,Quan jogger kaki zipper nam nu deu mac duoc chat kaki day dan,160000,160000,4,1,1
55000,31,Quan Short Dui 3 Soc unisex N7 the thao basic nam nu oversize phong cach duong pho Han Quoc ,180000,125000,5,1,1
101000,40,"Ao thun Sweater Nam Nu dai tay ni Cao Cap Ban Tay Dirty Phan Quang (Trang, Den), form rong ca tinh, phong cach thoi trang Unisex",250000,149000,5,1,1
0,0,Hang cao cap | Bo vest nam 6 cuc Han Quoc mau den sang trong - DUKI STORE,799000,799000,5,1,4
0,0,AO KHOAC DU 2 LOP NHIEU MAU SAC SINH DONG,99000,99000,5,1,
0,0,Ao SWEATER Ni Thu Dong dai tay Phong cach Han Quoc N04,148000,148000,2,1,
0,0,Ao Len Nam co tron dai tay Tieu Day Thoi Trang FAVITI AL77,145000,145000,5,1,
0,0,Ao So Mi Nam Dai Tay Hai Soc Ngang,125000,125000,4,1,1
210000,42,"Ao vest blazer Linen nam dang lung, chat vai linen tu nhien mem mai, thoi trang phong cach lich lam - Trang",500000,290000,3.6,20,49
0,0,Ao Khoac Du Nam Co Non Phoi Tui Bonado AK27,159000,159000,5,4,14
0,0," Ao dui co tau coc tay, ao dui nam cao cap thoang mat mua he 2021",156000,156000,5,1,1
0,0, Quan jeans nam ong om MESSI SJM-767,480000,480000,5,1,1
0,0,AO HOODIE NAM NU IN TRAU VANG KONGFU SIEU CUTE,110000,110000,1.7,3,9
0,0, HOODIE Luffy Ace One Piece cuc HOT khuyen mai khung gia re dep,310000,310000,5,1,1
0,0,Combo 6 Quan Lot Nam Tam Giac Thun Lanh Vinh Tien QL-03 - Nhieu Mau,450000,450000,5,2,9
0,0,"Do bo the thao nam chu A vai thun lanh mem min, Thoi Trang Phong Cach Han - Lee’s Home (Freesize tu 45-70kg)-Nhieu kieu lua chon",117000,117000,4.7,3,5
0,0,"Ao Polo nam trung nien co tui phoi soc vai ca sau Cotton xuat xin,chuan form,sang trong-lich lam ",159000,159000,5,1,8
0,0,Ao Polo Nam Co Tui Ao Polo nam trung nien phoi co be co tui vai ca sau Cotton xuat xin chuan form rong thanh lich,159000,159000,3,1,
53000,48,quan short nam cap chun chat dui lua mem mat,110000,57000,4.8,12,17
0,0,Ao Khoac Kaki Jean Cuc Chat (mau vang) - New Hot 2021,35200,35200,5,1,1
0,0,quan tay nam cong so,119000,119000,5,1,1
0,0,QUAN SUONG NAM ONG RONG - Ma 095,189000,189000,5,1,
0,0,Ao So Mi Nam lua hoa la cao cap xu huong moi nhat nam 2021 ,95000,95000,1,2,3
0,0,Somi ME.NDE KNIGHT ANGLES - So mi Lua CNK 100%,159000,159000,1,1,1
0,0,AO SO MI VAI DUI NHAT CAO CAP SANG TRONG THOI TRANG,75000,75000,3,1,1
0,0,"Ao len nam co 3 phan Han Quoc, chat len day dan, hang nhap Quang Chau",320000,320000,3.5,2,3
0,0,Ao Sweater Thoi Trang Nam Nu Phong Cach Basic In Hinh Con Thu Dang Yeu - LZGV037,109000,109000,4,7,19
0,0,Quan lot nam cao cap ROCK SEAMLESS,136000,136000,4,1,
121000,58,Ao so mi nam soc mau cao cap ngan tay,210000,89000,5,1,3
169000,34,Set 3 ao thun nam ca sau co be pious xanhtrangxam,499000,330000,1,1,2
0,0,"Squid game ao thun so mac ben trong,mau squid game tro choi con muc DT036",78000,78000,5,2,13
0,0,Ao Phong ao thun Phong Can TV -Hero Among Hero Team,115000,115000,5,1,1
0,0,Ao so mi Hoa tiet TITISHOP SM1124,350000,350000,5,1,1
0,0,"Ao lot nam cao cap GOKING, ao thun ba lo nam 100% cotton thoang mat, tham hut mo hoi, khu mui, khang khuan",139000,139000,4.8,31,151
0,0,"Quan Jogger Kaki Nam FAJA Phong Cach The Thao, Tre Trung - Mau Xanh Reu",85000,85000,3.8,174,962
0,0,Ao Khoac Nam Jean / Denim Jacket - AKB1 Xanh Bo,160000,160000,3.6,9,18
0,0,"Ao thun nam co be vai ca sau, Combo 2 ao – EZ232",269000,269000,5,2,6
219000,35,"Ao Thun nam cá sáu mãu mói, combo 4 áo - DB437",623000,404000,4.5,44,94
0,0,Quan shorts nam kaki,99000,99000,3.4,14,295
0,0,Ao khoac nam trung nien hang cao cap ( kaki chat luong cao) ,410000,410000,4,3,29
0,0,Ao khoac phao nam AN120,500000,500000,1,1,1
0,0,Ao khoac ni Hoodie Hot,39000,39000,3.7,39,115
0,0,Quan Shorts Kaki Nam Tui Hop,179000,179000,4.1,16,75
131000,44,Bo ni nam thu dong Kojiba dang om chat ni da ca cao cap,300000,169000,3.2,22,237
0,0,"CATSA Quan jogger den chat lieu du nang dong, thoai mai, dang chuan QTJ031",520000,520000,5,1,
102000,51,Ao Thun Tay Ngan Nu Nam URBAN OUTFITS In Minimal ATR07 Dang Suong Cotton 4 Chieu,200000,98000,5,1,
0,0,Quan Dui Nam 5S/ SS Vai Gio Quan the Thao Short Nam 5S Chun Mem Mai - MINHSTORE,49000,49000,3,2,5
15200,10,Ao khoac du nam co dung hai mat cao cap AKD0136,159200,144000,4,1,
0,0,Ao Gile Nam Ran Ri Phong Cach Linh ARMY,0,245000,4.2,12,
111200,44,Ao khoac nam chat kaki 2 lop xin xo Julido Store mau moi theo xu huong thoi trang Trend003,250200,139000,4.2,5,27
0,0,"Ao khoac One Piece Luffy K05, Ao khoac hoodie Anime Manga One Piece Monkey D. Luffy Unisex Nam Nu",220000,220000,4.3,3,4
0,0,Ao hoodie form rong phong cach Han Quoc nang dong cho cap doi M4,149000,149000,4,1,2
0,0,Ao Polo Basic Nam Couple TX MPO 1011,399000,399000,4,1,6
0,0,Ao thun Teeworld Outer Space T-shirt Form Rong Unisex Nam Nu,359000,359000,5,1,1
96000,15,OWEN - Quan au nam cong so dang SLIMFIT cap Tang do co dan soi NANO ma QST22764,625000,529000,4,2,2
0,0,"Ao so mi nam dai tay vai lua co gian thoang khi, so mi nam co tau chong nhan chong xu, size ao tu 45-80 kg, giat duoc may giat, 2 mau den va trang",0,99000,4.7,3,
0,0,"Ao ghile cong so, ao gile dong phuc, ao ghi le nam Z10",239000,239000,4.7,6,17
0,0,Ao thun nam nu in hoa tiet phong cach sieu hot ASALA (ux-2064),59000,59000,4.7,3,7
0,0,"Combo Ao Khoac , Khan Bit Mat Den Tron Alan Walker",180000,180000,3.5,21,238
0,0,Quan Short Thun Nam Tap Gym Di Boi Mac Ngu Ngan Om Ngang Dui - MM127,200000,200000,4.2,12,123
0,0,"Ao khoac gio nam nu phoi 3 mau, vai du mong nhe, tien loi, thich hop di phuot",189000,189000,4,12,30
0,0,Ao Thun Nam Cotton Xanh Reu ,129000,129000,4.1,7,24
79000,50,COMBO 3 Ao thun tron nam form rong phong cach han quoc vai poly cotton min MAU DEN-TRANG-XAM SIEU SALE !! SIEU SALE !!,158000,79000,3.1,7,26
0,0,"Ao khoac jeans nam in chu sau lung co non phong cach,ca tinh manly",159000,159000,5,12,41
0,0,Ao Khoac Hoodie Trum Dau Unisex HD-011,129000,129000,4.6,9,20
0,0,Ao so mi nam ke Caro loai dep KCR003,118000,118000,5,1,20
0,0,Quan dui dai nam ong con cap chun cai cuc - Quan nam dang xuong tre trung mac mua he,49000,49000,1,1,9
0,0,Quan Short Nam Rach️️ Quan Short Bo Nam Cao Cap - Sot Jean Co Gian Mau Moi Hang VNXK To To Shop-QSJN13-Ma 206,139000,139000,5,1,1
0,0,"BIG SIZE Ao so mi nam LAVIC-523 vai Lua thoang mat, khong nhan form suong",159000,159000,5,1,9
145000,38,"Ao khoac nam co non AK01, vai Xi Nhat cao cap day dan, chong tia UV, chong nang, co lop cach nhiet ben trong giu am tot",380000,235000,5,1,1
0,0,"Quan short thun nam nu Yinxx, quan sort Unisex phong cach ulzzang QS52",79000,79000,5,1,3
199000,50,Ao gile nam om body mau den chat lieu vai day min,398000,199000,5,1,4
0,0,Combo Ao + Mu luoi chai Ao thun mau den in hinh Quy Vuong Free Fire tang 1 non luoi chai theu cao cap mau den cuc chat,109000,109000,5,3,21
0,0,GIAM 75% Bo vest nam cong so 1 cuc dep mau xanh than gia sieu re - DUKI STORE,649000,649000,5,1,5
0,0,Ao khoac nam kaki chong nang - from rong tron ,114000,114000,5,1,5
0,0,"Quan Short Jean Nam Ngan , Quan Bo Lung Nam Co Gian Sieu Chat OBOK Fashion QSN01",149000,149000,5,2,6
0,0,Quan Dui Chun,100000,100000,5,2,2
0,0,Combo 3 ao thun nam cao cap mau ngau nhien CB3ATN,99000,99000,2,1,7
0,0,ao len nam co 3p Quang Chau cao cap,350000,350000,5,1,
0,0,Ao thun hoa van co trang Trung Quoc phong cach Unisex nam nu,43000,43000,3.9,27,55
0,0,"Ao thun Nam Nu Khong co NARUTO TEAM 7 MSOP-02 mau moi cuc dep, co size be cho tre em / ao thun Anime Manga Unisex Nam Nu, ao phong thiet ke co tron basic coc tay thoang mat",35000,35000,4,1,3
0,0,"Ao thun Nam Nu Khong co ONEPIECE NANG LUC LUFFY  MSOP-20 mau moi cuc dep, co size be cho tre em / ao thun Anime Manga Unisex Nam Nu, ao phong thiet ke co tron basic coc tay thoang mat",39999,39999,5,1,1
0,0,Ao Khoac Kaki Nam Lot Caro Phong Cach Cho Moi Lua Tuoi,179000,179000,5,2,2
0,0,"Ao Croptop Nu 3 Lo Polo , Ao Crt Nu Sat Nach Co Be 2 Mau B019 - Reso Shop - zeni69 store",70000,70000,5,2,3
20000,16,"Quan Jogger Ni Vien Noi Tron Unisex , Ong Bo Chun Theu Logo 3 Mau C011 - zeni69 store",125000,105000,5,1,
0,0,Ao So Mi Nam Tay Dai Slim Fit Titishop SM537 - Xanh Da Troi,79000,79000,4.5,6,155
0,0,Ao thun polo nam co co be ca sau soc ngang big size ND02,149000,149000,4.7,7,18
0,0,"Quan Sot Dai nam phong cach, Quan Short Dai",69000,69000,5,1,1
0,0,Ao thun nam nu cao cap vai cotton xin co dan vai mat mau hot 2021 Phuongnamshop20 m38,75900,75900,5,1,2
0,0,Quan Jean Nam Thoi Trang Tre Mau Den Rach Cao Cap ms0101,137000,137000,5,3,7
0,0,AO GIO NAM CAO CAP ZAKADO (ZJK202),695000,695000,5,1,4
0,0,Quan shorts di bien nam SQ211 Xanh,149000,149000,4.3,4,14
0,0,AO KHOAC DA NAM,369000,369000,0,0,2
60000,16,"Ao khoac len nam co tru tre trung ArcticHunter, thoi trang thuong hieu chinh hang",380000,320000,5,2,5
0,0,Quan Jean Nam Xanh Trang Phoi Rach QD014,225000,225000,5,1,1
0,0,Ao Thun Nam In Hinh YouTube Everest AokNAM396 (Xam),195000,195000,4.1,13,87
0,0,Ao Thun Nam Trang In Hinh Zalo Everest Aoknam397 - Xanh La Nhat,195000,195000,5,2,6
0,0,Ao Thun Nam Everest AoKNAM363 - Xanh Nhat,238000,238000,5,1,1
34000,43,Ao Thun Nam Everest AokNAM419 - Trang,79000,45000,5,1,26
0,0,Ao Thun Nam Everest AoKNAM336 - Xanh Nhat,238000,238000,5,1,9
0,0,QUAN THUN NAM NI BO ONG DAY DAN,99000,99000,1,2,2
0,0,Ao thun tay lo Nomac Unisex in hoa tiet dep Phi Hanh Gia AT0715/ Freesize/ Phu hop ca nam va nu.,53000,53000,5,19,35
0,0,"Ao so mi nam tron, tay dai - Den - S",63000,63000,5,1,144
40000,30,"Quan short tthun nam 2 soc dui LAHstore, chat cotton mem min tham hut mo hoi, thoi trang tre.",135000,95000,3.5,6,14
40000,17,"Quan jogger linen nam cao cap LAHstore, chat vai linen mem mat, thoi trang phong cach Han Quoc",239000,199000,3.3,3,6
40000,17,"Ao so mi nam co tau linen mau tui nguc pha vai tre trung LAHstore, thoi trang phong cach lich lam",229000,189000,3.7,6,11
40000,27,"Ao so mi linen nam co tau tay coc LAHstore, thoi trang xuan he 2021",149000,109000,4.8,6,17
127200,44,"Ao Thun Nam ngan tay co co mau trang thuong hieu Chandi, Ao Polo Nam the thao chat lieu thun cotton cao cap tham hut mo hoi NT459",286200,159000,5,10,16
7800,5,"Quan Dui Nam dai, quan dui dai nam cap chun",156000,148200,4.3,4,5
0,0,quan short kaki nam phong cach tre,129000,129000,3,2,13
0,0,Quan Dui Di Bien Nam Dep,119000,119000,4.3,29,167
51000,9,Ao khoac da nam lot du cao cap TKADN10 PigoFashion chon size,550000,499000,5,2,3
0,0,AO THUN NAM POLO CAO CAP CO BE,149000,149000,4.5,4,9
70000,28,Quan Short Dui ESSENTIALS unisex N7 thun Basic nam nu ong rong Han Quoc,250000,180000,5,1,
0,0,QUAN NI JOGGER CO DAN 4 CHIEU HANG CHONG XU,150000,150000,5,1,
0,0,Ao so mi nam hoa tiet tho cam sang trong T3A12,141000,141000,2.3,4,9
40000,13,"Combo 2 quan dui nam phoi mau LAHstore, chat dui mem mat thich hop mua he, thoi trang tre.",317000,277000,2.9,10,24
0,0,"AO KHOAC DU BOMBER 1997 HOA TIET CHU IN HINH TREN AO SIEU NGAU,DAM CHAT MUA HE CHO CAC BAN NAM ",96000,96000,2.5,2,3
81000,34,"Ao thun polo nam in hoa tiet cham tron, vai cotton ca sau, chuan form dang dep PPL31-1 nhieu mau PigoFashion",240000,159000,4,4,6
0,0,"Combo ao + mu, Ao thun den Free Fire in hinh Alok Tang 1 non luoi chai Free Fire Ao thun du size phom danh cho ca nam va nu",109000,109000,4.5,48,135
0,0,"Ao Da Nam, Ao Khoac Da Nam dang dai thoi trang Han quoc -AKD05",379000,379000,5,3,10
0,0, Quan Baggy Nam Nu KAKI Ong Suong Unisex-BG01,89700,89700,5,2,7
0,0,"Ao Polo Nam Feaer Basic FEAER DENIM Form chuan, Chat Cotton 100%, Ao Tron Trang / Den",229000,229000,5,8,22
0,0,Ao khoac len nam thoi trang TK11A3026,79000,79000,4,3,22
0,0,"Ao khoac jean may 3 mac noi, ao khoac bo nam phong cach han quoc unisex",127000,127000,0,0,
0,0,combo 3 thun 3 lo nam dep loai cotton loai 1 mem min mat hut mo hoi cuc tot,79000,79000,4,1,1
127200,44,"Ao So Mi Nam lua phoi hoa tiet cao cap Thuong Hieu Chandi, xu huong moi nhat nam 2021 mau SM6",286200,159000,4.5,12,17
0,0,{SIEU PHAM MUA DONG} AO KHOAC NAM/AO KHOAC PHAO NAM TRAN BONG 3 LOP SIEU AM AP MUA DONG CO SIZE 3XL ,150000,150000,3.5,6,17
0,0,"Quan Shorts Kaki Nam Vai Dep, Ben Mau LD 44",55000,55000,3.7,10,44
0,0,"Quan tay au nam loai vai day, co dan LD09",119000,119000,1,1,2
0,0,QuAN DAI KAKI TRUNG NIEN ONG DUNG,109000,109000,3.8,25,59
0,0,Combo 4 Sip Duc Nam Lua Sua Cao Cap Vai Sieu Mat thiet ke U Loi phia truoc mac Thoai Mai De Chiu - Nhieu Size Nhieu Mau de lua chon,319000,319000,3.6,10,32
0,0,"Quan Lot Nam, Quan Ngu Nam",99000,99000,4.3,11,61
0,0,Quan Short Nam Tui Hop ( size 28-36),179000,179000,3.5,14,25
0,0,Quan short jean nam xanh den vai dep Q393 Muidoi | quan nam | quan short nam - 28,90000,90000,5,1,5
0,0,Quan short jean nam xanh den vai dep Q393 Muidoi | quan nam | quan short nam - 28,90000,90000,5,1,5
120000,29,Ao Hoodie Nu Nam Form Rong URBAN OUTFITS In Trai Tim UO Universe HOO15 Chui Dau Thun Cotton Ni Local Brand,420000,300000,5,3,4
0,0,Ao Khoac Nhe Nam Chong Nang Thong Hoi UVDEN03 - Chong Nang Den,200000,200000,4,1,1
86000,40,"Ao Khoac Di Nang, Chong Nang Co Mu Cho Nam CN11-Cotton Thoat Mo Hoi ",215000,129000,5,3,5
0,0,Ao Chong Nang Danh Cho Nam Thoang Mat Chong UV CN11 Cao Cap,119000,119000,0,0,
17500,25, QUAN BOXER NAM QX387,70000,52500,3,1,8
0,0,QUAN BOI NAM CAO CAP QT231,180000,180000,4.3,4,18
0,0,Ao khoac linh US ARMY 3313,169000,169000,3,2,4
15000,10,QUAN BOI NAM TRON MAU QT205,150000,135000,3,1,2
0,0,BO DO PIJAMA NAM THUN COTTON QSHOP QM185-QM186-QM187,350000,350000,1,2,3
0,0,Quan Short Nam Rach️️ Quan Short Bo Nam Cao Cap QSJN10-Ma 204,139000,139000,5,2,2
7900,10,Quan lot bikini Seahorse Underwear SH036,79000,71100,4.3,3,4
0,0,Ao khoac nam ca tinh  3313,462000,462000,4.2,35,89
0,0,"Quan kaki nam lung thun, quan nam co BIG SIZE den gan 100kg, NHIEU MAU - NH Shop",149000,149000,4.1,9,15
0,0,Ao Ni Nam The Thao Thoi Trang Tre Trung Chat Vai Co Dan ROUGH 5 Mau Da Dang,139000,139000,4.3,11,20
0,0,Ao co lo nam TP13,74000,74000,0,0,2
0,0,Ao khoac gio cho nam dong cao cap,95000,95000,5,1,8
0,0,Ao hoodie mu trum HADES - TEMPTATION,550000,550000,5,8,19
0,0,Ao Khoac Du Bomber Unisex mau Moi,105000,105000,0,0,
0,0,Ao Hoodie Ni Bong in Vu Tru - Form Rong Unisex Nam Nu ulzzang KUN,97000,97000,5,1,1
0,0,Ao thun nam nu BIGSIZE tu 50kg den hon 120kg NHIEU MAU - NH Shop,89000,89000,5,1,2
0,0,Ao Khoac Du Nam Kieu Bomber,189000,189000,5,2,4
161000,47,Jogger tui hop THE 1992 Quan dai kaki the thao,340000,179000,5,2,2
126000,49,"Combo 2 quan the thao Sport vai Thun Poly 2 Da thoang mat, hut am tot, do co gian cao - Mau den va trang",255000,129000,5,4,13
0,0,do bo the thao nam han quoc mac nha,95000,95000,4.8,12,33
0,0,Ao hoodie ni ngoai in chu,95000,95000,5,3,6
285000,75,"ao hoodie in phan quan, ao hoodie ulzzang, ao hoodie ca tinh, ao hoodie nam nu deu mac duoc",380000,95000,3.5,2,4
0,0,Ao Sweater Unisex Han Quoc form rong chat xin mac thoang mat,89000,89000,5,1,3
73000,50,Do bo nam nu unisex mua he chat me xin co gian 4 chieu thoang mat (Skate),146000,73000,4.5,13,30
99600,40,Ao Thun Nam Couple TX In Vinh Ha Long MTS 1002,249000,149400,5,1,2
0,0,Ao thun 3 lo nam Model Fashion cao cap  MDA001,59000,59000,2.3,3,7
0,0,Ao khoac da nam lot du thoi trang cao cap AD019,249000,249000,4.3,19,98
0,0, Ao thun tanktop unisex sat nach form rong SUPER nam nu ulzzang Wind,79000,79000,4,1,
0,0,Quan The Thao Den Dang Om ONGBO98 (Ong Bo),90000,90000,0,0,
0,0,Ao so mi nam caro - KLS125,88000,88000,5,9,29
0,0,Quan jogger Kaki Linh Ran Ri Nam Nu Deu Mac Duoc DQ05,75000,75000,4.5,4,16
0,0,"Quan the thao 3 soc nam nu ( hinh that ) , quan jogger ni nam 3 soc, quan jogger thun, quan the thao nam, quan ni nam",68000,68000,0,0,
0,0,"AO KHOAC DU BOMBER,THIET KE HOA TIET SIEU NGAU,CHAT LIEU VAI THOANG MAT 1HIT1 FASHION",85000,85000,0,0,
0,0,Bo quan ao the thao nam nu in DINK,73000,73000,0,0,
0,0,Ao hoodie chat PE in hoat hinh,107900,107900,5,3,3
0,0,AO BOMBER GIO 2 LOP ,90000,90000,3,2,2
0,0,Ao Khoac Fanel Nam Nu Form Rong Unisex Do Caro,95000,95000,5,1,1
0,0,Ao Khoac Bomber Ni Chu CS Form Rong Unisex Chat Ni Ngoai Ulzzang,105000,105000,5,1,2
0,0,Ao Khoac Bomber TIKKEO 2 lop chat ni da day dan lot du cuc xin Form unisex Nam/Nu cuc dep hang cao cap,95000,95000,4,1,
0,0,Ao Thun Tay Dai Tron Dang Rong Mau Den Long Tee Black Unisex - MM,59000,59000,5,1,3
0,0,SET BO THE THAO NAM FROM RONG THOAI MAI PHONG CACH HAN QUOC,77000,77000,0,0,
0,0,"AO KHOAC NI NAM NU HINH THAT HANG BAO DEP, BAO CHAT (poles..)",115000,115000,0,0,
0,0,Ao Khoac Cardigan Nam Nu Form Rong Unisex Chat Ni Ngoai Day Dan Cuc Hot in logo khong bong troc (candles),92000,92000,0,0,
0,0,"Ao KHOAC DU 2 LOP unisex form rong cap doi ulzzang Han Quoc danh cho nam nu, Ao khoac du 2 lop mau den co non Glean local brand ONTOP JACKET cho nam nu cho cap doi,Ao khoac du unisex Glean Mark 2 local brand ONTOP",108000,108000,4,1,3
0,0,"Quan short kaki nam lung thun, tu 45kg den BIG SIZE 90kg - NH shop",69000,69000,4.5,2,5
0,0,Ao Khoac Kaki Unisex Phoi 2 Soc Tay O Tay From Rong Size Tu 45kg - 75kg,167500,167500,5,1,1
0,0,() Ao Khoac Bomber Nam Nu - Ao Khoac Unisex Gau Vai Ni Bong day Sieu Hot - AZ.STORE,169000,169000,4,1,6
0,0,"AO KHOAC KAKI Form Rong XL Tui Hop Ngang CAO CAP, Ao khoac kaki nam , ao khoac nam chat kaki 2 lop , form rong",165000,165000,4,1,
0,0,"Ao khoac kaki form rong tui hop in lung, kem anh that CAO CAP",165000,165000,5,1,
95550,49,AO HOODIE NI NGOAI NAM NU CHAT DAY DAN CUC DEP CUC NGAU,195000,99450,1,1,2
0,0,"Quan jogger tui hop chat kaki min, dep, cuc ngau",87000,87000,4,2,1
99000,50,"AO HOODIE NI NGOAI BAO DEP, CHAT (cv)",198000,99000,5,1,2
0,0,"Do bo the thao nam nu vai thun lanh mem min, Thoi Trang Phong Cach Han Quoc-Nhieu kieu lua chon, Do Bo The Thao Nam, Do Bo Mac Nha chat lieu thun cao cap mat me, tham hut mo hoi tot, Do bo nam nu mac nha dep",93000,93000,4,2,6
95200,44,"Ao Thun Cap, Ao Thun Nam Nu, Ao Thun Unisex, Ao Doi Nam Nu Chat Thun Cotton Co Dan Tot Tham Hut Mo Hoi Tot Thuong Hieu Chandi Ma ANN1",214200,119000,5,7,17
0,0,Ao khoac mang to nam tre mau moi nhat NMT21,1850000,1850000,4.3,6,13
0,0,Combo 2 Quan Dui Nam Loai 2 Soc Vai Chon Loai Dep Chat Sieu Mat Freesize Duoi 65kg,49000,49000,4.3,9,28
90000,24,"Quan tay nam ong con Amazing, dang tre om gon, nhieu mau nam tinh, chat lieu co gian, phong cach Han Quoc, tre trung, nang dong",379000,289000,4.3,7,11
0,0,"Ao Khoac Du Nam 2 Lop, Chong Nang, Di Mua, Chong gio va tia UV Su Dung 4 Mua",159000,159000,4.5,20,61
0,0,Quan dai kaki nam cong so co size lon big size tre trung Nexx & Dee 02,219000,219000,4.3,3,4
127200,44,"Quan bo nam bo chan Julido Store, xu huong moi nhat cua gioi tre mau moi BC681",286200,159000,4.5,37,63
0,0,Quan jean nam jogger cao cap vai day co dan tot mau moi nhat hien nay Phuongnamshop20 kva8,127500,127500,4,2,3
0,0,Do Bo Nam mac nha Do mac o nha nam The Thao Cotton day XOP THAI mac o nha du size toi 85kg - MINHSTORE,119000,119000,5,1,4
0,0,Ao hoddie in hinh chu Khung Long,58000,58000,4.3,12,30
