productid
98655711
144505317
98671179
44003425
104207558
103821936
53498654
101655941
103675640
128710074
12447958
109783750
117922919
117919908
109785270
137223188
110876560
104247449
76227571
16915984
114297558
147805800
104063412
82444498
102807194
56064912
47177624
129867289
116149483
86379927
82949857
14064627
143338429
86321691
143061200
99487988
66632701
53521976
72624322
74307884
98741592
99191321
119390326
107336589
4525951
118492234
122796908
67619586
85255952
78550984
93225308
73743043
99666359
22610869
78513369
118895078
114620620
94774280
114661160
83519755
124014677
12253528
112568662
20868674
67451413
118119876
75803491
81570570
107464962
86076310
81188534
76143748
111709356
103336304
55145188
85931654
113511678
107370524
131417692
77199974
130398006
115149640
122559602
104551616
87468828
119055901
6982757
109393454
87672472
76402538
102086317
76038311
80935576
78609223
76126203
109407998
15777699
34543749
132143028
105677791
20822115
73529548
59387818
112652482
132898580
114328880
32931661
913479
21536939
111586239
58255722
58986476
32397590
111673459
109150516
62759095
73223912
56510528
66681100
59218218
99950689
54762597
104117831
29641000
57829428
93206831
107453690
81934078
110163870
116111062
11632401
15129026
28621400
33650961
91258946
150931219
136136442
74493882
72573548
105710028
134750203
59080911
108930569
108003866
100261676
73219234
57026623
57051274
99247375
76262807
107386634
88020921
101148920
130358435
106966795
57083703
134401252
37727341
16917981
52539389
13781471
81964509
132803801
96766074
72309285
130858119
130858100
104064189
106987435
83401616
85444695
41654783
111666834
127736543
105521908
104871209
48526213
111873436
10833595
53976187
2661093
143811170
49273670
91976456
125605025
10827819
58920536
110751081
131177164
107553368
117583112
71544263
117184408
117919474
86127273
72014820
72568280
6879031
46694201
82187648
73530731
6013695
118803534
54440382
71156013
54144095
114323545
84827074
73398416
25291359
86320767
83400860
67294320
106082537
112709408
72574270
71642949
96609400
119068120
98985721
96652215
44128171
85256143
99192463
94775514
117668148
143713878
42278126
19760170
135545912
101046784
101172999
142260890
72574390
118945060
44891403
69621551
45881343
58245519
55726076
52144946
127267554
67807956
131416492
58035587
90588773
68960383
73100612
91997766
72651968
77315179
62354324
66709381
78544461
67182852
86130140
147100905
109358888
105896046
92387177
52389721
73552136
118895371
86893155
11988957
99995624
75739871
7856709
86107760
128674911
104178932
25084178
74852200
20649601
90078863
101657309
10920839
81721017
91780589
107970688
73743120
103439347
109547923
123926898
71669337
87250655
72791018
81091723
128873441
53874946
98186464
143711259
74956380
107962165
136227578
15997524
85446769
56903242
85444912
104633077
20518283
85288779
117144801
108286483
31637318
88178918
76470145
138420837
82444516
71949450
68958571
36450410
88205738
100897235
40370029
107611628
140102333
15993454
72872323
15784024
34328573
112619841
7070897
77316514
107145007
75754126
25045069
12108954
68545278
83483474
110474283
57971216
74957084
19269664
111667836
140220734
144146564
105259468
104705244
32176192
11270133
127445713
114570823
72307947
56640122
51113442
111656510
11191836
104206394
110750766
106700369
107338756
19290138
99410538
114335453
67825711
81065196
99677871
75540951
144803648
150071189
128125990
30783965
119082045
87474344
84826648
82219607
76698842
117922687
26162094
19822775
6017247
110309352
142905368
66853267
112549712
150557386
137863066
130029779
114842388
72193528
146364618
98179140
95074590
133919691
105951200
111156797
98723743
76226635
54931043
76159782
43352211
80660525
117031543
106668388
114616450
71114262
129368456
70509313
110121244
143337811
13374282
113768418
120505159
83400903
73745244
86297346
95641133
20731450
89743346
79008289
134225273
132250987
117059903
96029022
13635998
130211016
58016184
130210075
76700211
143690505
47273555
108012161
71984123
141112563
25643889
52411992
58062941
94470038
67405774
76402265
20647627
69688097
94774234
55165397
78548052
126091637
105260261
72741334
52213225
98852044
104176069
109406571
74421745
109408262
46688721
14995599
72573723
56800185
147952326
95059263
14996862
122708217
104169978
109181854
110941439
83160830
68429214
116340903
78945407
90078837
19242497
102879061
96811994
116126117
59208738
81091635
34327056
76600524
14528867
68111191
75407543
111663020
72691691
109611067
148985495
98623465
120505293
94776254
122707717
76705487
95762308
76229171
15992824
51714411
108299208
102122695
90070136
111156794
107284801
80660987
73939094
111938847
82444496
114193747
108359020
90065743
111315071
147062942
72938174
67733705
103596737
98986504
119081515
71905327
134799550
67979831
107056407
76705881
71101824
83616147
130172386
88007915
134929585
101171343
31593544
21201619
83370811
110152432
108415208
125916515
76158153
110751379
137223114
128254213
101171654
82741318
86129176
95020672
73915026
24038276
120214746
94851482
20525586
135507835
111534978
48564731
107004746
106714382
109059783
115102381
90508533
136792823
74151584
74767209
52189027
117920406
129425703
25891235
56461355
81936440
101861199
46601617
130457435
117922877
14179312
90981439
127570843
136240498
134396340
134895666
109061015
114415789
101635890
14840914
118987161
109060439
69336348
72515808
68445630
92426413
109666093
82109497
128676828
119319871
95064305
104182343
72894369
90505428
44823165
83516698
83517375
2372543
12252433
15145443
94881541
92427308
85641867
33355528
67722238
50404537
105110429
14848656
118900403
47818905
1630693
58253397
72679343
143690647
84670504
97752488
69471143
68440754
57024135
57099959
20868586
111373974
52340739
98623295
58062730
97058039
77563325
74684281
127662189
105259539
134228208
53541853
62325784
72594386
73667065
111403163
51995625
53977540
144234325
73530019
78501183
97765315
20585233
81713853
84737582
82514056
43224265
68453255
134381960
90981469
90195747
72283143
58926107
90871449
71354117
96609895
56259180
104172057
113064610
124944772
86127321
111671302
114313026
42625686
6023965
108261944
146935717
52334352
90518867
71524414
111198850
76753980
67325482
90066501
101504965
57706231
82444514
100589293
95054026
81824806
58562694
87453144
73667467
91829352
80147187
71168831
129976769
94881118
57774627
144803690
25008368
34148045
109660468
13306746
109060115
107324722
72647935
72287083
32389756
108255317
75585006
144760027
86128846
113419855
134641418
105342665
81206278
72688456
81774063
127191973
135514263
99541404
104205520
98660124
75540188
81696441
140743907
144803803
52275724
103813693
104272254
109660997
99295129
37543602
103814237
83401322
117923508
129426891
87473769
21923322
119218216
91007411
37269401
102460665
46640497
76165556
94773840
76143101
145263868
128133028
134522829
73262231
118985583
102620589
74500260
147993437
115956695
104153695
24508836
58957142
74419954
86380393
48535834
110125278
91931162
127681525
96128609
111682368
12193233
68940642
76474377
43117921
3744807
50958714
58671716
99953614
139497973
130754828
57910066
109663130
62399812
91962872
1646115
1635601
95075031
99192124
86128799
103596050
29871599
134798110
45300477
58801338
118588707
115591376
81968355
98850929
134224673
96650540
136432394
118441405
99479153
117083129
104169967
78965186
17023171
104160960
86724843
67906144
105071837
120505872
92425864
95052660
26184125
99654333
76705070
111412523
117583504
30883425
82646137
110999197
14991688
84826810
81714329
75355519
111850645
76151037
143689886
76697088
27524899
126039684
67164252
34673558
110095851
147062853
99320191
113583685
107495258
117090761
88007981
92164623
90064529
52635102
72881856
31637448
104637414
74381710
98175526
56658409
105708174
108253172
96557067
57652940
97773585
95996909
98027843
101656410
20720174
135009889
105615618
135451991
119064764
111925738
103701680
76699252
108081999
109960134
136591953
16344439
131135414
83744907
137223147
45224953
105026548
71149397
111663602
47162726
106075561
68826455
142213625
70770704
83157075
144458134
76121903
105625849
127681305
135471932
130775753
75626388
76781142
26668339
75984007
126903698
110112308
149520538
103596662
35087712
106996201
134559536
109662294
87940800
105308824
110114383
118985103
108319875
145758539
141112527
16050321
100250566
76478313
144124365
135725725
105952191
127681121
78993745
115733195
137455104
111157565
116489177
117583228
114775443
92429350
116395273
75769887
116049587
127681248
112644184
111983270
109521975
1672585
93668639
138316115
111157136
99488452
105119280
71052816
44123519
111402905
106904012
93682435
116725453
53976460
122559959
99482495
102473213
118535284
94774055
118966606
67903844
111373838
70283780
67141061
68086293
79052827
111586884
100727275
15506110
111375049
140915792
90483830
121798745
98625822
89450697
114675550
71053210
78510847
67603571
68131864
114843554
122559725
61393910
108568757
133007304
85376477
103692976
103596038
52334349
101949747
102262471
104629953
104064551
73755758
73808801
74880972
72574676
74928594
68959693
68011890
56660551
58208620
57841141
111403850
67903148
67695937
68520050
66611227
59075332
58991427
58209099
58895896
41822711
56828993
3715005
45231934
7856711
3714955
114366615
44888600
137457217
48614458
54486202
54356265
53542816
53968814
54535767
55300126
84773165
76375733
82941701
84036781
77712992
83517309
82517738
83394185
82514240
71178266
72517004
74019435
53300720
55951429
132989638
135734126
86379184
4516583
31664674
6377741
793887
128970403
59504191
7989720
9412803
134551423
133817915
6720201
93711283
72110651
50883523
101035997
68487934
100749360
100879335
100717922
101174483
101047321
101212769
99944582
56689936
56850814
52161967
80709022
82230552
81583035
75521490
75640830
136377592
81763948
58940605
58931679
111402474
67018052
87954636
89070978
88199124
89758125
91952789
83517813
117486932
94881053
93641094
94879200
90599479
94881812
95329806
96768486
140915503
133772336
56751165
114446808
112651635
143690843
31530035
69180620
92450746
126729399
99481802
99278133
98632207
97861305
98715498
130356736
128592459
128276418
128276503
125917339
128800485
78968170
100486814
141112047
141600477
105953370
73255201
23147541
98854565
105574423
76036239
93655194
11444695
107522004
143689002
143688342
105794486
104059801
118494605
118119572
104269995
122067255
114315314
111586954
76142895
137130382
12252858
12471132
130547003
106509200
14706617
13533669
16759148
11988942
22492016
22774390
20496982
19565378
19636461
39853665
39666296
41031526
140915275
144458367
122559927
111373262
30737107
72516328
74954339
131167338
147109008
98642493
129636834
73931773
74912471
72604915
27663897
34607327
34246781
28544814
97861287
78281426
47273492
111402741
99182519
98622976
89216488
97444800
146364987
53281166
73745047
78967847
113052759
99191024
134598904
111375250
130815072
53706216
106906131
106967052
117585113
143926158
143926254
722256
71072356
124780701
99485971
104064496
141828614
24428960
76101242
126009179
131113238
1634481
1622899
1627575
1645757
1623181
58959961
71956341
19550756
54903195
57893670
77627062
77491874
108359149
134227896
31877503
47099868
135424001
81927483
125916936
117480522
70689345
54912188
114337421
102396353
72037130
103596967
94455272
69061617
33136125
76600829
83401077
78625700
114333400
81712020
81712180
70243544
50614559
16296354
81712297
15506101
15506101
144458494
56749761
53824447
76437071
87473604
87474115
10021026
87468497
98128221
98625491
125852059
7045887
105605705
72173063
4138031
34819144
119081724
130048484
137667393
105259269
117585187
135228622
98874476
53099729
72745833
76255587
97553861
94775548
118506938
128569836
36474806
95059591
46310746
52849349
32415526
67428731
112643915
79722388
73160924
97630944
76356757
138174917
125416111
108780887
100490786
102572808
130028963
101582147
105260678
127661485
112990846
93145101
93145088
94773355
94773315
86128265
103621279
102512421
34707251
76704389
102081742
52667562
105529766
74279349
99489901
122559858
38207792
106955973
93652999
147955865
46699028
96037547
109406283
77329940
14268109
45881412
12241316
24582350
147699093
149683889
104163855
104173659
104168835
104176451
104170610
55997316
93693793
116393875
22254662
66798213
73151174
67232884
67233692
97535414
49882568
105949328
139252459
20076156
11730375
141599654
107400217
53302423
107023716
57024065
71656020
12193372
75986680
126123080
75601328
143377742
78968294
125379611
83157004
83157426
83158189
80194222
59180759
21286225
147937907
55503048
55503306
145300028
92984972
76138612
67705555
103546447
147397445
143158775
89446751
53305724
68697968
75604513
113775755
143159217
84717249
91281538
89466336
39669486
72322567
132194008
147968562
147741239
80799128
52848986
58959767
54361500
16056277
90196101
14841458
119239058
72295699
115264442
51492842
71155942
122689192
93066737
140747525
116024977
125499696
72019946
105949389
115124945
96147934
110926000
115731063
137471933
145234332
128125119
143688512
68131608
99934065
114775374
99479575
59196125
99925529
106332718
100486873
72078490
72872082
100620451
73598482
146225955
111375431
111404773
143711809
127864498
128733523
104111463
2146811
93646370
7277865
100222219
115437368
77743866
106855457
103030993
75724692
108321318
80654424
96816746
117012382
111587511
106521425
105950426
82109769
111586108
71955669
68939637
143712251
111157744
118573440
72216403
143690086
122946244
131577880
113083305
68404880
108319230
99478878
100488565
143688458
104523801
105173186
133608298
99949443
111859485
111709456
22559187
94454546
114663591
82461624
69664818
142050433
115124831
111403026
117583217
114335627
125932042
99926236
143337827
109417832
99489291
72934051
113065109
111665269
111665467
111669646
111671001
111666993
111663767
146504658
113064033
150613466
79957343
105614350
129391266
96100417
79723238
72889201
117153839
44139417
111587647
146504494
104709580
115595346
129392404
99487058
73530292
143689070
144084956
77741068
76121693
123926822
94881016
115327611
131123690
21972176
67233026
96309452
76077754
119325552
111553332
14453868
8985719
115754343
94023996
94023665
86018972
145659737
98623892
25304742
66643296
125799389
87815833
28908870
49346926
51422976
48859811
93770859
77052168
15983142
52406817
81928752
86061340
12239104
125745506
129947690
30764120
49461032
4739431
4817831
90599600
94879971
140750601
107670449
28621391
103665409
114253058
52644564
98127700
140479566
105603710
81824801
116106273
86035572
85086748
127756469
125358142
85087603
97512678
34148046
11510396
138415994
138749864
140481818
100263888
138416058
72894799
101939591
138419945
90598742
77916015
86307731
121304112
134794425
101968373
38457184
81086680
122025796
107059395
101939056
102961006
28079775
109660516
116757831
97509696
80798193
20103960
72975201
116105753
52188800
127387017
76552401
104559477
138420384
108893003
110876515
69221591
76702470
87056067
82528892
109060063
71164829
102753520
57784047
134490721
108175261
50366742
131289467
138411706
125500244
85010822
123631732
140741666
108567151
147118883
117148316
66954007
15519104
25695991
44818985
59460679
99191400
52589279
104064701
92825860
109406181
97861148
114314637
124863665
127267528
9148765
76696863
66611059
146515449
71095904
94231331
109060848
109061189
109060657
36019489
67656439
81086626
11878574
118219954
84870434
35193606
68200548
70671281
58169986
19638485
89197117
73861182
118947899
71682010
41345599
96596481
19760071
44314973
73540031
75603889
41951498
109408556
71151391
137666840
71924622
98256978
131375331
111402825
98625510
72954128
122069553
122069705
122070029
32916109
31202137
10140295
66942174
4818779
4817657
105678892
143664458
140424418
99136311
99137462
99134999
134846757
116395836
24956782
101408749
101409739
105334625
108555501
44091426
99834867
108556456
74956680
106636225
121694417
58214786
1634513
142389115
84462265
11222450
114538347
130287356
150184854
111157786
106608706
143061215
68350844
104958959
136591637
78283184
20261362
64274555
95039107
111599765
125916370
82513963
105736871
108223146
146925663
134739638
115096373
134228205
126209464
50239323
36781923
110751076
7402949
101194348
67048952
134529734
109060514
95067403
85086750
105357458
91937878
111036352
98657061
130775072
130775324
115101757
104401688
104204522
104207466
104204971
98663980
98671189
104206528
85790914
7722878
54915421
91931948
91928966
17604071
91938251
91938943
74605570
91929167
91954416
98670065
98668954
117457024
136591545
114553069
80934264
22760941
143184837
143184899
95998219
74507601
103674700
117922512
117918837
117920877
117922614
127681159
117919357
125916910
94881014
90483671
76454576
92807600
144803649
71986240
54640354
136220440
109060342
102012344
111986900
103596464
12705468
19395500
58587472
20445995
86129606
68919995
59506080
99678039
111497935
10371420
6015929
70635889
129636837
75359190
58955747
134439494
112929861
90066960
136677790
101034214
116149890
101656633
88020776
53408141
97941350
81082729
109817163
90066391
72563986
81092048
85911763
116149935
116149868
116150052
87013053
116024135
102572913
78629141
111682562
104181909
67616239
72575029
86966420
96650407
140916071
71650164
147981883
101949878
106078454
75828392
146232047
106078450
9820582
106082682
126511676
68610566
131247826
111405663
85002147
111293952
100631806
111585541
129298910
77879743
105622324
47101189
80653989
111157289
105118302
117929997
106459682
146080357
80652590
145306217
128816170
136424001
113394441
101035024
143667729
99485525
87092456
111586228
115991182
99953747
91030085
54748061
87531632
118970110
106082742
105950614
25962209
130140118
118119973
135459149
128800663
129532755
128720707
125500308
122944880
123575588
119389261
46640167
135553881
48166824
49614744
28122685
50780482
57917142
58002465
57856197
58532994
55494877
58420702
57846061
100802802
53303583
72412163
59554541
59504278
59475163
53529692
53970718
67545649
47273364
46695216
44302757
51833018
52129463
71959118
72527787
73211815
73322408
73209675
76500592
68152836
131421781
48619257
76600030
76552177
76657152
73537746
74776271
59396933
74203448
74280990
125410120
115941960
36690140
36628111
41886971
44019149
41827316
35588271
40775248
104067845
103384621
104063416
103703268
104063101
104064441
96175282
95575044
54687000
98633488
98834060
98853478
98624377
102119239
104386419
147925610
99147172
135798304
97930097
111294081
141720969
75490415
97652222
111585402
117816107
107025580
67905071
105951408
117583489
90524502
130358749
134228729
125891638
121693586
112620854
122345195
111372172
95071021
120505716
76158622
58366247
136371522
128732941
108568702
97534899
130814165
81582881
84136980
82517871
83517269
86306393
85079053
91853085
92989492
89841354
91006325
67022301
111404527
67494880
59162720
58928981
58003914
85641696
86379834
84770627
80708845
81929160
57517169
79007484
84803430
111287928
32397853
78503787
91773163
90601644
115956180
144231407
137960061
116996428
137472066
106035277
52229237
136790485
147342633
85450551
131124508
35522260
13673853
22158405
30982932
125138959
75813326
103436747
104065967
143148638
149683992
130814986
138439856
33438714
141963287
119319781
73864384
143359626
96129050
104630163
106764912
115095288
96900980
68429274
78965136
98623182
6016313
95511724
83377940
71987764
99481423
111403122
70527857
108323589
133690735
121694611
138207392
113047011
83516633
77843578
104155473
145244187
9148454
7111797
7112835
4205341
98623093
117582667
141104022
52411998
52412046
52412064
52132212
76726635
113233457
1646777
1635633
1634465
21533821
13705164
14840056
15053820
16318015
15510033
13323793
130211025
133081963
132256205
20542589
25965097
11850945
106504894
81866997
42185488
141540978
100148328
97866183
104613934
106919008
83437985
111681601
137262496
126302125
121318566
68535650
89743374
766350
71557528
78917634
119063721
117684817
114314039
111710758
106769474
147954245
143574350
111709121
115991515
105907734
31201601
98834729
86380513
68167320
73218325
71979063
103596238
55669198
111373554
110926015
99483479
99950798
104067130
121318170
75419501
111375002
59466532
100148993
116488816
80653658
117604133
119061858
126815099
120543852
145972435
71647554
71072824
110926005
9820560
129303980
72888803
118985537
103243177
96515648
114948461
108321767
42550348
111336241
106078544
85642174
116395136
102107857
138472463
85079099
117210575
113162007
122392564
114680544
89687525
111709457
107401725
112656258
93150833
78968249
119271767
75818101
143690043
143689044
116395210
105951107
75767748
104058065
116488828
111293364
131906300
112568937
128717759
74608690
68096561
111293281
125743046
2609341
58405512
67499458
74370597
22490670
34704290
77037360
109128052
147694509
36299735
36283951
102573953
13740267
42827414
78511905
72574352
48614344
73607549
132255234
144963606
135798191
128582329
136609142
109139343
73746008
81713964
81712187
35582252
28042908
113115714
